year,id,longitude,latitude,DOY,EVI,NDVI,SummaryQA,DetailedQA
2004,_07_27,-138.9233358,69.58911638,220,4314,6625,0,4160
2016,_07_27,-138.9233358,69.58911638,220,4475,6768,0,4160
2003,_07_28,-138.9165984,69.58237901,221,3324,5184,1,36889
2003,_07_28,-138.9188442,69.5846248,221,3438,4993,1,36889
2014,_07_28,-138.9188442,69.5846248,221,4311,6350,0,2112
2003,_07_28,-138.9278274,69.58687059,221,3438,4993,1,36889
2014,_07_28,-138.9278274,69.58687059,221,4311,6350,0,2112
2014,_07_28,-138.9233358,69.58911638,221,4379,6413,0,2112
2006,_07_28,-138.8694369,69.58013323,222,4315,6704,0,4160
2012,_07_27,-138.8694369,69.58013323,222,4937,7056,0,4160
2006,_07_28,-138.8716827,69.58237901,222,4073,6616,0,4160
2012,_07_27,-138.8716827,69.58237901,222,4249,6762,0,4160
2006,_07_28,-138.9188442,69.5846248,222,4047,6542,0,4160
2012,_07_27,-138.9188442,69.5846248,222,4840,6971,0,4160
2006,_07_28,-138.9278274,69.58687059,222,4047,6542,0,4160
2012,_07_27,-138.9278274,69.58687059,222,4840,6971,0,4160
2006,_07_28,-138.9233358,69.58911638,222,4280,6610,0,4160
2014,_07_28,-138.8671911,69.57564165,223,4329,6810,0,4160
2014,_07_28,-138.8649453,69.57564165,223,4329,6810,0,4160
2014,_07_28,-138.8694369,69.58013323,223,4331,6749,0,4160
2014,_07_28,-138.9165984,69.58237901,223,4438,6831,0,4160
2014,_07_28,-138.8716827,69.58237901,223,4097,6746,0,4160
2001,_07_28,-138.8671911,69.57564165,224,4308,7126,0,4160
2001,_07_28,-138.8649453,69.57564165,224,4308,7126,0,4160
2001,_07_28,-138.8694369,69.58013323,224,4453,7214,0,4160
2001,_07_28,-138.9165984,69.58237901,224,4383,7183,0,4160
2009,_07_28,-138.9165984,69.58237901,224,4497,7370,1,4229
2001,_07_28,-138.8716827,69.58237901,224,4042,6976,0,4160
2001,_07_28,-138.9188442,69.5846248,224,4338,7102,1,4229
2009,_07_28,-138.9188442,69.5846248,224,4428,7390,1,4229
2001,_07_28,-138.9278274,69.58687059,224,4338,7102,1,4229
2009,_07_28,-138.9278274,69.58687059,224,4428,7390,1,4229
2001,_07_28,-138.9233358,69.58911638,224,4198,6786,1,4229
2015,_08_13,-138.8716827,69.58237901,225,3814,6669,1,4229
2005,_08_13,-138.8671911,69.57564165,226,3696,6340,0,4160
2005,_08_13,-138.8649453,69.57564165,226,3696,6340,0,4160
2005,_08_13,-138.8694369,69.58013323,226,3953,6588,0,4160
2005,_08_13,-138.9165984,69.58237901,226,3896,6530,0,4160
2005,_08_13,-138.8716827,69.58237901,226,3589,6364,0,4160
2005,_08_13,-138.9188442,69.5846248,226,3839,6428,0,4160
2005,_08_13,-138.9278274,69.58687059,226,3839,6428,0,4160
2005,_08_13,-138.9233358,69.58911638,226,3781,6379,0,4160
2017,_08_13,-138.8671911,69.57564165,227,1265,2487,3,5146
2017,_08_13,-138.8649453,69.57564165,227,1265,2487,3,5146
2004,_08_12,-138.8671911,69.57564165,228,4195,6876,0,4160
2004,_08_12,-138.8649453,69.57564165,228,4195,6876,0,4160
2002,_08_13,-138.8694369,69.58013323,228,2297,4946,1,37141
2004,_08_12,-138.8694369,69.58013323,228,4153,6786,0,4160
2010,_08_13,-138.8694369,69.58013323,228,4181,6869,0,4160
2004,_08_12,-138.9165984,69.58237901,228,4273,6861,0,4160
2008,_08_12,-138.9165984,69.58237901,228,4234,7197,1,4305
2004,_08_12,-138.8716827,69.58237901,228,3778,6618,0,4160
2010,_08_13,-138.8716827,69.58237901,228,3443,6071,0,4160
2010,_08_13,-138.9188442,69.5846248,228,4349,6814,0,4160
2010,_08_13,-138.9278274,69.58687059,228,4349,6814,0,4160
2010,_08_13,-138.9233358,69.58911638,228,4441,6968,0,4160
2011,_08_13,-138.8671911,69.57564165,230,4644,7281,1,4301
2011,_08_13,-138.8649453,69.57564165,230,4644,7281,1,4301
2011,_08_13,-138.8694369,69.58013323,230,4587,7222,1,4301
2011,_08_13,-138.8716827,69.58237901,230,4107,7108,1,4301
2014,_08_13,-138.8716827,69.58237901,230,3553,5353,3,4110
2012,_08_12,-138.8694369,69.58013323,231,4277,6520,0,4160
2016,_08_12,-138.8716827,69.58237901,231,2494,3650,3,4106
2012,_08_12,-138.9188442,69.5846248,231,4508,6679,0,4160
2012,_08_12,-138.9278274,69.58687059,231,4508,6679,0,4160
2012,_08_12,-138.9233358,69.58911638,231,4689,6855,0,4160
2001,_08_13,-138.8671911,69.57564165,232,4125,6914,1,4229
2009,_08_13,-138.8671911,69.57564165,232,3893,6229,1,4229
2001,_08_13,-138.8649453,69.57564165,232,4125,6914,1,4229
2009,_08_13,-138.8649453,69.57564165,232,3893,6229,1,4229
2001,_08_13,-138.8694369,69.58013323,232,4427,6735,1,4229
2009,_08_13,-138.8694369,69.58013323,232,3785,6209,1,4229
2001,_08_13,-138.9165984,69.58237901,232,4498,6953,1,4229
2009,_08_13,-138.9165984,69.58237901,232,4065,6332,1,4229
2011,_08_13,-138.9165984,69.58237901,232,2723,6976,1,36940
2001,_08_13,-138.8716827,69.58237901,232,3907,6481,1,4229
2009,_08_13,-138.8716827,69.58237901,232,3810,6383,1,4229
2001,_08_13,-138.9188442,69.5846248,232,4335,6621,1,4229
2009,_08_13,-138.9188442,69.5846248,232,4203,6437,0,4160
2001,_08_13,-138.9278274,69.58687059,232,4335,6621,1,4229
2009,_08_13,-138.9278274,69.58687059,232,4203,6437,0,4160
2001,_08_13,-138.9233358,69.58911638,232,4381,6584,1,4229
2009,_08_13,-138.9233358,69.58911638,232,4256,6412,0,4160
2016,_08_12,-138.8671911,69.57564165,234,3131,6529,1,4229
2016,_08_12,-138.8649453,69.57564165,234,3131,6529,1,4229
2016,_08_12,-138.8694369,69.58013323,234,3120,6506,1,4229
2016,_08_12,-138.9165984,69.58237901,234,3221,6628,1,4229
2017,_08_13,-138.9165984,69.58237901,234,3952,6942,1,4301
2007,_08_13,-138.8716827,69.58237901,234,3450,6362,0,4160
2016,_08_12,-138.9188442,69.5846248,234,3313,6305,1,4229
2016,_08_12,-138.9278274,69.58687059,234,3313,6305,1,4229
2016,_08_12,-138.9233358,69.58911638,234,3622,5729,0,2112
2002,_08_13,-138.8716827,69.58237901,235,3559,4906,3,4106
2004,_08_12,-138.9188442,69.5846248,235,3852,6265,0,4160
2004,_08_12,-138.9278274,69.58687059,235,3852,6265,0,4160
2004,_08_12,-138.9233358,69.58911638,235,3806,6279,0,4160
2003,_08_13,-138.8671911,69.57564165,236,3491,6048,1,4365
2007,_08_13,-138.8671911,69.57564165,236,3508,6290,1,4229
2003,_08_13,-138.8649453,69.57564165,236,3491,6048,1,4365
2007,_08_13,-138.8649453,69.57564165,236,3508,6290,1,4229
2003,_08_13,-138.8694369,69.58013323,236,3540,6084,1,4365
2007,_08_13,-138.8694369,69.58013323,236,3815,6587,1,4229
2003,_08_13,-138.9165984,69.58237901,236,3587,5946,1,4365
2007,_08_13,-138.9165984,69.58237901,236,3551,6065,1,4229
2003,_08_13,-138.8716827,69.58237901,236,3442,6164,1,4365
2003,_08_13,-138.9188442,69.5846248,236,3604,5639,1,4229
2007,_08_13,-138.9188442,69.5846248,236,3848,6162,0,4160
2011,_08_13,-138.9188442,69.5846248,236,4276,6340,1,37149
2003,_08_13,-138.9278274,69.58687059,236,3604,5639,1,4229
2007,_08_13,-138.9278274,69.58687059,236,3848,6162,0,4160
2011,_08_13,-138.9278274,69.58687059,236,4276,6340,1,37149
2003,_08_13,-138.9233358,69.58911638,236,3691,5727,1,4229
2007,_08_13,-138.9233358,69.58911638,236,4136,6246,0,2112
2011,_08_13,-138.9233358,69.58911638,236,4723,6956,1,37149
2012,_08_12,-138.8671911,69.57564165,237,3440,6146,1,4229
2012,_08_12,-138.8649453,69.57564165,237,3440,6146,1,4229
2012,_08_12,-138.8716827,69.58237901,237,3555,6530,1,4229
2000,_08_12,-138.8671911,69.57564165,238,4183,5267,1,4365
2010,_08_13,-138.8671911,69.57564165,238,3854,5986,1,4237
2015,_08_13,-138.8671911,69.57564165,238,2679,5066,0,4160
2000,_08_12,-138.8649453,69.57564165,238,4183,5267,1,4365
2010,_08_13,-138.8649453,69.57564165,238,3854,5986,1,4237
2015,_08_13,-138.8649453,69.57564165,238,2679,5066,0,4160
2000,_08_12,-138.8694369,69.58013323,238,3832,5942,1,4365
2015,_08_13,-138.8694369,69.58013323,238,2769,5141,0,4160
2000,_08_12,-138.9165984,69.58237901,238,4016,5032,3,4106
2002,_08_13,-138.9165984,69.58237901,238,4681,6219,1,2372
2015,_08_13,-138.9165984,69.58237901,238,2639,4921,0,4160
2000,_08_12,-138.8716827,69.58237901,238,3282,5259,1,4365
2000,_08_12,-138.9188442,69.5846248,238,3690,4504,3,4106
2015,_08_13,-138.9188442,69.5846248,238,2933,5235,0,4160
2000,_08_12,-138.9278274,69.58687059,238,3690,4504,3,4106
2015,_08_13,-138.9278274,69.58687059,238,2933,5235,0,4160
2000,_08_12,-138.9233358,69.58911638,238,5054,5005,3,4114
2015,_08_13,-138.9233358,69.58911638,238,3125,5422,0,4160
2013,_08_13,-138.8671911,69.57564165,239,3965,6617,0,4160
2013,_08_13,-138.8649453,69.57564165,239,3965,6617,0,4160
2013,_08_13,-138.8694369,69.58013323,239,4017,6714,0,4160
2014,_08_13,-138.8694369,69.58013323,239,2901,5678,1,4229
2013,_08_13,-138.9165984,69.58237901,239,3992,6618,0,4160
2014,_08_13,-138.9165984,69.58237901,239,2745,5410,1,4229
2013,_08_13,-138.8716827,69.58237901,239,3683,6656,0,4160
2002,_08_13,-138.9188442,69.5846248,239,3309,5832,1,4309
2013,_08_13,-138.9188442,69.5846248,239,4106,6668,0,4160
2014,_08_13,-138.9188442,69.5846248,239,2993,5524,0,4160
2002,_08_13,-138.9278274,69.58687059,239,3309,5832,1,4309
2013,_08_13,-138.9278274,69.58687059,239,4106,6668,0,4160
2014,_08_13,-138.9278274,69.58687059,239,2993,5524,0,4160
2002,_08_13,-138.9233358,69.58911638,239,3265,5701,1,4309
2013,_08_13,-138.9233358,69.58911638,239,4420,6983,0,4160
2014,_08_13,-138.9233358,69.58911638,239,3507,5848,1,4229
2008,_08_12,-138.8671911,69.57564165,240,2931,5308,1,4233
2014,_08_13,-138.8671911,69.57564165,240,2837,5260,0,4164
2008,_08_12,-138.8649453,69.57564165,240,2931,5308,1,4233
2014,_08_13,-138.8649453,69.57564165,240,2837,5260,0,4164
2006,_08_13,-138.8694369,69.58013323,240,3413,5680,1,4233
2008,_08_12,-138.8694369,69.58013323,240,2695,5251,1,4233
2017,_08_13,-138.8694369,69.58013323,240,3436,6549,1,4305
2006,_08_13,-138.9165984,69.58237901,240,3287,5731,1,4233
2008,_08_12,-138.8716827,69.58237901,240,2798,5320,1,4233
2017,_08_13,-138.8716827,69.58237901,240,2998,6335,1,4305
2006,_08_13,-138.9188442,69.5846248,240,3591,5970,1,4233
2008,_08_12,-138.9188442,69.5846248,240,3082,5504,1,4233
2017,_08_13,-138.9188442,69.5846248,240,3383,6669,1,4305
2006,_08_13,-138.9278274,69.58687059,240,3591,5970,1,4233
2008,_08_12,-138.9278274,69.58687059,240,3082,5504,1,4233
2017,_08_13,-138.9278274,69.58687059,240,3383,6669,1,4305
2006,_08_13,-138.9233358,69.58911638,240,3774,6307,1,4233
2008,_08_12,-138.9233358,69.58911638,240,3183,5434,1,4233
2017,_08_13,-138.9233358,69.58911638,240,3373,6373,1,4305
2003,_08_29,-138.8671911,69.57564165,241,2861,5256,0,4164
2004,_08_28,-138.8671911,69.57564165,241,3657,5936,0,4164
2003,_08_29,-138.8649453,69.57564165,241,2861,5256,0,4164
2004,_08_28,-138.8649453,69.57564165,241,3657,5936,0,4164
2003,_08_29,-138.8694369,69.58013323,241,2850,5189,0,4164
2004,_08_28,-138.8694369,69.58013323,241,3457,5737,0,4164
2008,_08_28,-138.8694369,69.58013323,241,3073,5042,1,4233
2015,_08_29,-138.8694369,69.58013323,241,2944,5131,1,4233
2003,_08_29,-138.9165984,69.58237901,241,2929,5334,0,4164
2004,_08_28,-138.9165984,69.58237901,241,3743,5869,0,4164
2015,_08_29,-138.9165984,69.58237901,241,2398,5260,1,4233
2004,_08_28,-138.8716827,69.58237901,241,3287,5735,1,4109
2008,_08_28,-138.8716827,69.58237901,241,2767,4979,1,4233
2015,_08_29,-138.8716827,69.58237901,241,2704,5243,1,4233
2003,_08_29,-138.9188442,69.5846248,241,2937,5195,0,4164
2004,_08_28,-138.9188442,69.5846248,241,3927,5992,0,4164
2008,_08_28,-138.9188442,69.5846248,241,3132,5069,1,4369
2015,_08_29,-138.9188442,69.5846248,241,3062,5101,1,4233
2003,_08_29,-138.9278274,69.58687059,241,2937,5195,0,4164
2004,_08_28,-138.9278274,69.58687059,241,3927,5992,0,4164
2008,_08_28,-138.9278274,69.58687059,241,3132,5069,1,4369
2015,_08_29,-138.9278274,69.58687059,241,3062,5101,1,4233
2003,_08_29,-138.9233358,69.58911638,241,3101,5325,0,4164
2004,_08_28,-138.9233358,69.58911638,241,3979,6131,0,4164
2008,_08_28,-138.9233358,69.58911638,241,3591,5479,1,4369
2015,_08_29,-138.9233358,69.58911638,241,2730,5278,1,4233
2001,_08_29,-138.8671911,69.57564165,242,2847,5220,0,4164
2001,_08_29,-138.8649453,69.57564165,242,2847,5220,0,4164
2001,_08_29,-138.8694369,69.58013323,242,2814,5144,0,4164
2001,_08_29,-138.9165984,69.58237901,242,2808,5057,0,4164
2001,_08_29,-138.8716827,69.58237901,242,2703,5148,0,4164
2001,_08_29,-138.9188442,69.5846248,242,2960,5069,0,4164
2001,_08_29,-138.9278274,69.58687059,242,2960,5069,0,4164
2001,_08_29,-138.9233358,69.58911638,242,3114,5229,0,4164
2000,_08_28,-138.8671911,69.57564165,243,3693,6075,0,4164
2011,_08_29,-138.8671911,69.57564165,243,3106,5572,0,4164
2000,_08_28,-138.8649453,69.57564165,243,3693,6075,0,4164
2011,_08_29,-138.8649453,69.57564165,243,3106,5572,0,4164
2000,_08_28,-138.8694369,69.58013323,243,3820,6227,0,4164
2009,_08_29,-138.8694369,69.58013323,243,3138,5314,1,4233
2011,_08_29,-138.8694369,69.58013323,243,3417,5806,0,4164
2000,_08_28,-138.9165984,69.58237901,243,3666,6337,1,4233
2000,_08_28,-138.8716827,69.58237901,243,3609,6208,0,4164
2009,_08_29,-138.8716827,69.58237901,243,2812,5295,1,4233
2011,_08_29,-138.8716827,69.58237901,243,3131,5759,0,4164
2000,_08_28,-138.9188442,69.5846248,243,3717,6252,1,4233
2000,_08_28,-138.9278274,69.58687059,243,3717,6252,1,4233
2000,_08_28,-138.9233358,69.58911638,243,3907,6420,1,4233
2005,_08_29,-138.8671911,69.57564165,244,3130,5564,1,4233
2005,_08_29,-138.8649453,69.57564165,244,3130,5564,1,4233
2005,_08_29,-138.8694369,69.58013323,244,3282,5644,1,4233
2014,_08_29,-138.8694369,69.58013323,244,2762,5097,0,4164
2014,_08_29,-138.9165984,69.58237901,244,2776,5003,0,4164
2005,_08_29,-138.8716827,69.58237901,244,2808,5504,1,4233
2014,_08_29,-138.8716827,69.58237901,244,2488,4986,0,4164
2005,_08_29,-138.9188442,69.5846248,244,3339,5500,1,4233
2014,_08_29,-138.9188442,69.5846248,244,2903,5113,0,4164
2005,_08_29,-138.9278274,69.58687059,244,3339,5500,1,4233
2014,_08_29,-138.9278274,69.58687059,244,2903,5113,0,4164
2005,_08_29,-138.9233358,69.58911638,244,3232,5733,1,4233
2014,_08_29,-138.9233358,69.58911638,244,3153,5287,0,4164
2002,_08_29,-138.8671911,69.57564165,245,3204,4699,1,4237
2002,_08_29,-138.8649453,69.57564165,245,3204,4699,1,4237
2007,_08_29,-138.8694369,69.58013323,245,3003,5626,1,4233
2016,_08_28,-138.8694369,69.58013323,245,2916,5821,1,4233
2016,_08_28,-138.9165984,69.58237901,245,2811,5504,1,4233
2007,_08_29,-138.8716827,69.58237901,245,2723,5661,1,4233
2016,_08_28,-138.8716827,69.58237901,245,2830,5910,1,4233
2007,_08_29,-138.9188442,69.5846248,245,3093,5162,0,2116
2016,_08_28,-138.9188442,69.5846248,245,3037,5654,1,4233
2007,_08_29,-138.9278274,69.58687059,245,3093,5162,0,2116
2016,_08_28,-138.9278274,69.58687059,245,3037,5654,1,4233
2007,_08_29,-138.9233358,69.58911638,245,3311,5484,0,2116
2010,_08_29,-138.8671911,69.57564165,247,2980,5910,1,4233
2010,_08_29,-138.8649453,69.57564165,247,2980,5910,1,4233
2010,_08_29,-138.8694369,69.58013323,247,3004,5657,1,4233
2010,_08_29,-138.9165984,69.58237901,247,2665,5753,1,4233
2010,_08_29,-138.8716827,69.58237901,247,2639,5391,1,4233
2009,_08_29,-138.8671911,69.57564165,248,2397,4482,1,4233
2009,_08_29,-138.8649453,69.57564165,248,2397,4482,1,4233
2009,_08_29,-138.9165984,69.58237901,248,2488,4509,1,4233
2009,_08_29,-138.9188442,69.5846248,248,2741,4807,1,4233
2009,_08_29,-138.9278274,69.58687059,248,2741,4807,1,4233
2009,_08_29,-138.9233358,69.58911638,248,2779,4856,1,4233
2012,_08_28,-138.8671911,69.57564165,250,2470,4875,0,4164
2012,_08_28,-138.8649453,69.57564165,250,2470,4875,0,4164
2012,_08_28,-138.8694369,69.58013323,250,2465,4923,0,4164
2012,_08_28,-138.9165984,69.58237901,250,2371,4683,0,4164
2003,_08_29,-138.8716827,69.58237901,250,2324,4733,0,4164
2012,_08_28,-138.8716827,69.58237901,250,2262,4901,0,4164
2010,_08_29,-138.9188442,69.5846248,250,2897,5394,0,4164
2012,_08_28,-138.9188442,69.5846248,250,2765,5108,0,4164
2010,_08_29,-138.9278274,69.58687059,250,2897,5394,0,4164
2012,_08_28,-138.9278274,69.58687059,250,2765,5108,0,4164
2010,_08_29,-138.9233358,69.58911638,250,3130,5559,0,4164
2012,_08_28,-138.9233358,69.58911638,250,3187,5468,0,4164
2011,_08_29,-138.9165984,69.58237901,251,2863,4977,0,4164
2011,_08_29,-138.9188442,69.5846248,251,3195,5156,0,4164
2011,_08_29,-138.9278274,69.58687059,251,3195,5156,0,4164
2011,_08_29,-138.9233358,69.58911638,251,3227,5332,0,4164
2016,_08_28,-138.8671911,69.57564165,252,2596,5537,1,4233
2016,_08_28,-138.8649453,69.57564165,252,2596,5537,1,4233
2007,_08_29,-138.8671911,69.57564165,253,1215,1864,3,4110
2007,_08_29,-138.8649453,69.57564165,253,1215,1864,3,4110
2013,_08_29,-138.8671911,69.57564165,254,2621,4968,0,4164
2013,_08_29,-138.8649453,69.57564165,254,2621,4968,0,4164
2002,_08_29,-138.8694369,69.58013323,254,2282,4563,0,4164
2013,_08_29,-138.8694369,69.58013323,254,2764,5116,0,4164
2002,_08_29,-138.9165984,69.58237901,254,2288,4495,0,4164
2007,_08_29,-138.9165984,69.58237901,254,2144,4073,1,4373
2013,_08_29,-138.9165984,69.58237901,254,2579,4940,0,4164
2002,_08_29,-138.8716827,69.58237901,254,2234,4500,0,4164
2013,_08_29,-138.8716827,69.58237901,254,2503,5084,0,4164
2002,_08_29,-138.9188442,69.5846248,254,2468,4551,0,4164
2013,_08_29,-138.9188442,69.5846248,254,2975,5284,0,4164
2002,_08_29,-138.9278274,69.58687059,254,2468,4551,0,4164
2013,_08_29,-138.9278274,69.58687059,254,2975,5284,0,4164
2002,_08_29,-138.9233358,69.58911638,254,2512,4587,0,4164
2013,_08_29,-138.9233358,69.58911638,254,3062,5402,0,4164
2017,_08_29,-138.8671911,69.57564165,255,2474,5226,1,4233
2017,_08_29,-138.8649453,69.57564165,255,2474,5226,1,4233
2017,_08_29,-138.8694369,69.58013323,255,2509,5264,1,4233
2005,_08_29,-138.9165984,69.58237901,255,865,707,3,4114
2008,_08_28,-138.9165984,69.58237901,255,893,1214,3,4110
2017,_08_29,-138.9165984,69.58237901,255,2520,5237,1,4233
2017,_08_29,-138.9188442,69.5846248,255,2710,5311,1,4233
2017,_08_29,-138.9278274,69.58687059,255,2710,5311,1,4233
2016,_08_28,-138.9233358,69.58911638,255,3035,5211,0,4164
2017,_08_29,-138.9233358,69.58911638,255,2954,5423,0,4164
2006,_08_29,-138.8671911,69.57564165,256,2399,4704,0,4164
2015,_08_29,-138.8671911,69.57564165,256,1490,2195,3,4110
2006,_08_29,-138.8649453,69.57564165,256,2399,4704,0,4164
2015,_08_29,-138.8649453,69.57564165,256,1490,2195,3,4110
2006,_08_29,-138.8694369,69.58013323,256,2385,4727,0,4164
2006,_08_29,-138.9165984,69.58237901,256,2340,4542,0,4164
2006,_08_29,-138.8716827,69.58237901,256,2033,4513,0,4164
2006,_08_29,-138.9188442,69.5846248,256,2617,4838,0,4164
2006,_08_29,-138.9278274,69.58687059,256,2617,4838,0,4164
2006,_08_29,-138.9233358,69.58911638,256,2707,4958,0,4164
2002,_09_14,-138.8671911,69.57564165,257,2019,3253,3,4110
2005,_09_14,-138.8671911,69.57564165,257,1252,1448,3,4114
2010,_09_14,-138.8671911,69.57564165,257,2554,4970,1,4233
2013,_09_14,-138.8671911,69.57564165,257,2488,4781,0,4164
2002,_09_14,-138.8649453,69.57564165,257,2019,3253,3,4110
2005,_09_14,-138.8649453,69.57564165,257,1252,1448,3,4114
2010,_09_14,-138.8649453,69.57564165,257,2554,4970,1,4233
2013,_09_14,-138.8649453,69.57564165,257,2488,4781,0,4164
2002,_09_14,-138.8694369,69.58013323,257,2132,3286,3,4110
2010,_09_14,-138.8694369,69.58013323,257,2566,5170,1,37009
2013,_09_14,-138.8694369,69.58013323,257,2623,4999,1,4237
2003,_09_14,-138.9165984,69.58237901,257,-233,-166,2,20757
2010,_09_14,-138.9165984,69.58237901,257,2526,4859,1,4233
2013,_09_14,-138.9165984,69.58237901,257,2429,4735,0,4164
2010,_09_14,-138.8716827,69.58237901,257,2171,4896,1,37009
2013,_09_14,-138.8716827,69.58237901,257,2360,4965,1,4109
2002,_09_14,-138.9188442,69.5846248,257,2523,4032,3,37982
2010,_09_14,-138.9188442,69.5846248,257,2819,5249,1,4369
2013,_09_14,-138.9188442,69.5846248,257,2812,5132,0,4164
2002,_09_14,-138.9278274,69.58687059,257,2523,4032,3,37982
2010,_09_14,-138.9278274,69.58687059,257,2819,5249,1,4369
2013,_09_14,-138.9278274,69.58687059,257,2812,5132,0,4164
2002,_09_14,-138.9233358,69.58911638,257,2706,4225,3,37982
2003,_09_14,-138.9233358,69.58911638,257,-136,-99,2,20497
2010,_09_14,-138.9233358,69.58911638,257,3161,5413,1,4369
2013,_09_14,-138.9233358,69.58911638,257,2885,5234,0,4164
2006,_09_14,-138.8671911,69.57564165,258,2281,4495,0,4164
2006,_09_14,-138.8649453,69.57564165,258,2281,4495,0,4164
2006,_09_14,-138.8694369,69.58013323,258,2233,4489,0,4164
2006,_09_14,-138.9165984,69.58237901,258,2282,4357,0,4164
2006,_09_14,-138.8716827,69.58237901,258,2174,4520,0,4164
2006,_09_14,-138.9188442,69.5846248,258,2510,4689,0,4164
2006,_09_14,-138.9278274,69.58687059,258,2510,4689,0,4164
2006,_09_14,-138.9233358,69.58911638,258,2710,4938,0,4164
2009,_09_14,-138.8694369,69.58013323,259,2413,4488,0,4164
2008,_09_13,-138.9165984,69.58237901,259,2322,4922,1,4309
2009,_09_14,-138.8716827,69.58237901,259,2106,4358,0,4164
2008,_09_13,-138.9188442,69.5846248,259,2602,5180,1,4309
2009,_09_14,-138.9188442,69.5846248,259,2649,4653,0,4164
2008,_09_13,-138.9278274,69.58687059,259,2602,5180,1,4309
2009,_09_14,-138.9278274,69.58687059,259,2649,4653,0,4164
2009,_09_14,-138.9233358,69.58911638,259,2810,4793,0,4164
2007,_09_14,-138.8694369,69.58013323,260,2235,4820,0,4164
2008,_09_13,-138.8694369,69.58013323,260,2405,4566,1,4369
2007,_09_14,-138.9165984,69.58237901,260,2149,4663,0,4164
2008,_09_13,-138.8716827,69.58237901,260,2024,4095,1,4369
2007,_09_14,-138.9188442,69.5846248,260,2329,4893,0,4164
2007,_09_14,-138.9278274,69.58687059,260,2329,4893,0,4164
2007,_09_14,-138.9233358,69.58911638,260,2532,5109,0,4164
2003,_09_14,-138.8671911,69.57564165,261,-265,-203,2,20757
2016,_09_13,-138.8671911,69.57564165,261,2240,5002,1,4233
2017,_09_14,-138.8671911,69.57564165,261,2381,4998,1,4237
2003,_09_14,-138.8649453,69.57564165,261,-265,-203,2,20757
2016,_09_13,-138.8649453,69.57564165,261,2240,5002,1,4233
2017,_09_14,-138.8649453,69.57564165,261,2381,4998,1,4237
2016,_09_13,-138.8694369,69.58013323,261,2371,5063,1,4233
2017,_09_14,-138.8694369,69.58013323,261,2404,4903,1,4237
2016,_09_13,-138.9165984,69.58237901,261,2385,5023,1,4233
2017,_09_14,-138.9165984,69.58237901,261,2428,5122,1,4237
2016,_09_13,-138.8716827,69.58237901,261,2138,5144,1,4233
2017,_09_14,-138.8716827,69.58237901,261,2153,4774,1,4237
2003,_09_14,-138.9188442,69.5846248,261,88,53,3,4374
2016,_09_13,-138.9188442,69.5846248,261,2659,5038,1,4233
2017,_09_14,-138.9188442,69.5846248,261,2546,5099,1,4237
2003,_09_14,-138.9278274,69.58687059,261,88,53,3,4374
2016,_09_13,-138.9278274,69.58687059,261,2659,5038,1,4233
2017,_09_14,-138.9278274,69.58687059,261,2546,5099,1,4237
2016,_09_13,-138.9233358,69.58911638,261,2753,5150,1,4233
2017,_09_14,-138.9233358,69.58911638,261,2734,5197,1,4237
2000,_09_13,-138.9165984,69.58237901,262,648,451,2,20757
2000,_09_13,-138.8694369,69.58013323,263,839,676,2,20757
2000,_09_13,-138.8716827,69.58237901,263,744,676,2,20757
2000,_09_13,-138.9188442,69.5846248,263,756,560,2,20757
2000,_09_13,-138.9278274,69.58687059,263,756,560,2,20757
2000,_09_13,-138.9233358,69.58911638,263,920,707,2,20757
2008,_09_13,-138.9233358,69.58911638,263,2607,4785,0,4164
2000,_09_13,-138.8671911,69.57564165,264,1109,1065,3,37146
2001,_09_14,-138.8671911,69.57564165,264,2324,5494,1,4305
2012,_09_13,-138.8671911,69.57564165,264,2254,4502,0,4164
2000,_09_13,-138.8649453,69.57564165,264,1109,1065,3,37146
2001,_09_14,-138.8649453,69.57564165,264,2324,5494,1,4305
2012,_09_13,-138.8649453,69.57564165,264,2254,4502,0,4164
2001,_09_14,-138.8694369,69.58013323,264,2328,4520,1,4233
2012,_09_13,-138.8694369,69.58013323,264,2315,4521,0,4164
2001,_09_14,-138.9165984,69.58237901,264,2239,5377,1,4305
2011,_09_14,-138.9165984,69.58237901,264,393,368,3,4110
2012,_09_13,-138.9165984,69.58237901,264,2208,4361,0,4164
2012,_09_13,-138.8716827,69.58237901,264,2121,4597,0,4164
2001,_09_14,-138.9188442,69.5846248,264,2490,4602,1,4233
2012,_09_13,-138.9188442,69.5846248,264,2453,4654,0,4164
2001,_09_14,-138.9278274,69.58687059,264,2490,4602,1,4233
2012,_09_13,-138.9278274,69.58687059,264,2453,4654,0,4164
2001,_09_14,-138.9233358,69.58911638,264,2659,4725,1,4233
2012,_09_13,-138.9233358,69.58911638,264,2774,5002,0,4164
2005,_09_14,-138.8694369,69.58013323,265,759,768,3,4110
2005,_09_14,-138.9165984,69.58237901,265,1007,1172,3,4110
2005,_09_14,-138.8716827,69.58237901,265,770,769,3,4110
2005,_09_14,-138.9188442,69.5846248,265,1081,1236,3,4110
2005,_09_14,-138.9278274,69.58687059,265,1081,1236,3,4110
2005,_09_14,-138.9233358,69.58911638,265,1046,1201,3,4110
2008,_09_13,-138.8671911,69.57564165,266,278,607,3,20498
2008,_09_13,-138.8649453,69.57564165,266,278,607,3,20498
